group,treated,treated_male,treated_upvotes,id,male,age,job_raw,region_raw,poli_conserv,poli_conserv_fill,party_raw,party_liberal,party_conserv,metoo_attitude,comm_attitude,comm_hate,comm_liking,comm_user_attitude,comm_report,reply_attitude,reply_upvotes,reply_maleportion,reply_socialnorm,reply_liking,reply_user_attitude,reply_user_realname,reply_user_male,reply_user_female,reply_user_dontknow,reply_report,youtube_attitude,youtube_selfcorrection,youtube_regulation,law_individual,law_company,education,income
3,1,0,1,fb106d4,0,29,무직,경남,3,3,1,1,0,4,2,3,1,2,2,4,4,2,4,4,4,0,0,1,0,1,3,2,4,4,4,6,4
3,1,0,1,f037df2,1,39,사무/기술직,서울,3,3,,0,0,3,1,4,1,1,1,3,3,2,3,1,3,0,0,0,1,1,1,2,2,3,3,4,4
3,1,0,1,def8b15,0,53,전업주부,경기,4,4,,0,0,3,2,4,2,2,3,4,4,1,3,3,4,1,0,1,0,2,3,2,5,4,4,2,9
3,1,0,1,ff6cbab,0,34,전업주부,경기,4,4,1,1,0,4,2,4,1,2,3,5,5,1,4,4,4,1,0,1,0,1,2,2,4,4,4,6,4
3,1,0,1,0cb8c32,1,53,기타,서울,4,4,,0,0,4,2,3,3,4,2,4,3,2,3,4,4,0,0,0,1,3,4,3,4,3,4,2,2
3,1,0,1,9ace867,1,55,전업주부,전남,1,1,1,1,0,5,3,2,3,3,2,5,4,2,4,3,4,1,0,1,0,3,4,4,5,4,4,8,8
3,1,0,1,7aebbff,1,33,사무/기술직,울산,3,3,,0,0,3,2,4,2,2,4,4,4,3,4,4,4,1,0,1,0,2,3,3,4,4,4,6,4
3,1,0,1,e698241,1,47,사무/기술직,서울,4,4,1,1,0,5,4,3,3,2,3,2,4,4,4,3,4,1,0,1,0,4,4,4,4,3,4,6,3
3,1,0,1,bcae983,1,51,자영업,경기,4,4,2,0,1,4,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,3,3,3,3,3,3,6,3
3,1,0,1,c76a7de,0,55,전업주부,경기,3,3,4,0,0,4,1,5,1,2,1,5,5,1,5,5,5,0,0,0,1,1,3,2,3,4,5,6,7
3,1,0,1,00284fc,1,26,대학생,경기,4,4,,0,0,4,2,3,1,3,1,3,3,2,4,1,3,1,0,1,0,1,5,1,2,4,2,6,7
3,1,0,1,28814cc,1,31,대학원생,서울,2,2,1,1,0,4,1,5,1,1,3,4,4,2,5,3,4,0,0,0,1,1,4,3,1,1,1,7,3
3,1,0,1,44076be,1,51,사무/기술직,서울,1,1,1,1,0,5,2,4,2,2,2,4,4,2,4,4,4,1,0,1,0,1,3,4,4,5,4,6,7
3,1,0,1,d39d2d0,1,35,사무/기술직,경기,4,4,3,1,0,3,3,4,2,4,2,3,4,2,5,2,3,1,0,1,0,3,2,3,2,4,2,6,9
3,1,0,1,ae84cbe,0,30,자유/전문직,경기,2,2,1,1,0,4,2,4,1,2,2,4,4,1,4,4,4,0,0,1,0,1,3,4,4,4,4,6,6
3,1,0,1,60e7360,0,39,자유/전문직,서울,4,4,2,0,1,3,2,4,2,2,2,4,4,2,4,3,4,0,0,0,1,2,4,4,2,3,2,8,11
3,1,0,1,d0e70a9,0,24,무직,대구,3,3,1,1,0,4,1,5,1,1,4,5,5,2,4,5,5,1,0,0,1,1,3,4,5,4,4,6,5
3,1,0,1,4721c19,1,28,기능/작업직,울산,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,2,3,1,0,1,0,2,3,5,5,5,5,4,4
3,1,0,1,126d424,0,47,사무/기술직,인천,2,2,1,1,0,4,2,4,2,2,4,4,4,2,4,4,4,0,0,1,0,3,4,4,4,4,4,6,5
3,1,0,1,9a914aa,0,47,전업주부,경기,3,3,,0,0,4,2,3,3,3,3,3,4,2,4,4,3,0,0,1,0,3,3,4,4,4,4,4,5
3,1,0,1,9f639e5,1,51,기타,세종,2,2,1,1,0,4,1,4,1,1,3,4,4,1,4,4,4,1,0,1,0,1,3,4,5,4,4,4,3
3,1,0,1,1f5c6ef,0,50,판매/영업 서비스직,경기,2,2,2,0,1,5,1,2,1,1,2,4,4,2,3,4,4,0,0,1,0,3,3,3,4,4,4,2,10
3,1,0,1,af0ed4f,0,30,사무/기술직,강원,2,2,1,1,0,5,1,5,1,1,4,5,5,1,3,4,5,1,0,1,0,1,3,3,4,5,5,6,6
3,1,0,1,daefca3,1,52,자유/전문직,서울,3,3,1,1,0,5,3,3,2,2,5,5,5,5,5,5,5,0,0,0,1,5,3,3,5,5,5,6,4
3,1,0,1,c193a30,0,21,전업주부,서울,,3,,0,0,3,2,2,1,2,3,5,5,2,3,4,5,1,0,0,1,1,3,4,3,4,4,2,3
3,1,0,1,70a6984,1,31,자영업,경기,4,4,2,0,1,2,4,2,4,3,2,4,4,3,3,3,3,0,0,0,1,2,3,2,3,1,2,6,8
3,1,0,1,c75eba2,0,20,대학생,서울,3,3,,0,0,3,2,4,2,2,4,4,4,3,4,4,3,1,0,1,0,2,5,4,5,3,4,5,11
3,1,0,1,f378ea6,1,21,대학생,서울,3,3,1,1,0,2,3,2,4,4,1,2,1,1,4,2,2,0,0,1,0,1,4,2,5,1,2,5,5
3,1,0,1,9fbaf38,0,52,전업주부,서울,3,3,,0,0,3,2,4,1,1,3,5,4,1,4,4,5,0,0,1,0,1,4,2,4,4,4,8,6
3,1,0,1,7c1ec41,0,26,자유/전문직,경북,2,2,,0,0,3,2,4,2,2,2,4,4,2,4,4,4,1,0,1,0,2,3,4,3,2,3,6,4
3,1,0,1,373c143,0,58,전업주부,경기,4,4,1,1,0,2,4,3,3,3,2,3,4,2,3,2,4,0,1,0,0,2,3,3,3,3,3,1,1
3,1,0,1,6c92d5f,0,40,사무/기술직,서울,3,3,,0,0,4,2,4,2,2,3,5,5,2,4,4,4,1,0,1,0,2,4,4,4,5,4,4,7
3,1,0,1,d868b0e,1,40,사무/기술직,경남,2,2,1,1,0,3,3,4,1,2,2,3,3,2,3,2,3,0,0,1,0,1,3,3,4,4,4,6,6
3,1,0,1,1a5ba7a,0,39,사무/기술직,경기,3,3,,0,0,3,3,3,1,1,2,5,5,1,4,2,5,0,0,0,1,2,3,4,4,5,5,4,5
3,1,0,1,3f3d0a3,1,38,사무/기술직,경기,2,2,,0,0,2,3,3,2,3,1,3,3,1,1,1,3,0,0,1,0,1,4,4,4,5,5,8,5
3,1,0,1,811a649,0,21,대학생,부산,2,2,1,1,0,4,1,4,1,2,3,4,4,2,4,3,4,1,0,1,0,1,4,4,3,4,4,3,5
3,1,0,1,4cf4c85,0,52,전업주부,경기,4,4,1,1,0,2,2,2,2,2,3,4,4,4,3,4,4,0,0,1,0,4,3,4,4,4,4,2,3
3,1,0,1,5accf04,1,44,경영/관리직,서울,2,2,1,1,0,4,1,5,3,3,3,2,3,2,4,3,3,0,0,1,0,3,4,2,5,4,4,6,5
3,1,0,1,f70cbac,0,38,사무/기술직,서울,3,3,,0,0,3,2,4,2,2,2,4,3,2,4,3,4,1,0,1,0,2,3,2,4,4,4,6,5
3,1,0,1,fb6d0d7,0,51,판매/영업 서비스직,서울,3,3,,0,0,4,1,4,1,2,2,3,3,2,4,2,4,1,0,1,0,2,3,5,4,4,4,6,5
3,1,0,1,e801b45,0,35,기타,서울,3,3,1,1,0,3,1,5,1,1,3,4,4,1,4,3,3,0,0,1,0,3,3,2,4,4,3,4,8
3,1,0,1,c0b163c,0,25,대학생,대구,3,3,1,1,0,4,2,3,1,1,4,5,4,1,4,3,4,0,0,0,1,2,4,2,5,4,5,5,3
3,1,0,1,b9cc88e,0,25,대학생,부산,4,4,6,0,0,4,1,4,1,1,2,4,4,2,5,5,4,1,0,1,0,1,4,3,2,3,3,6,5
3,1,0,1,25f8eba,0,43,전업주부,서울,2,2,2,0,1,4,1,4,1,1,3,4,4,1,4,3,4,0,0,1,0,1,3,2,4,4,4,6,6
3,1,0,1,bf802cf,0,59,전업주부,경기,4,4,2,0,1,5,2,5,1,1,2,5,5,1,3,5,5,1,0,1,0,1,2,3,5,5,5,6,6
3,1,0,1,96d8549,1,24,대학생,경기,3,3,,0,0,1,4,1,2,4,2,4,3,1,3,1,2,1,0,1,0,1,2,2,4,4,2,5,6
3,1,0,1,f979ad9,1,30,사무/기술직,서울,4,4,,0,0,2,4,1,3,2,1,1,4,1,3,1,2,0,0,1,0,1,2,1,4,2,2,4,8
3,1,0,1,311576d,1,45,경영/관리직,서울,4,4,1,1,0,5,5,5,5,4,4,4,5,5,5,4,4,1,1,0,0,5,4,4,5,5,5,6,4
3,1,0,1,08659f3,0,27,전업주부,광주,2,2,,0,0,4,2,4,1,2,4,4,4,2,4,5,4,1,0,1,0,1,3,3,4,4,4,2,3
3,1,0,1,bc6d111,1,55,사무/기술직,서울,5,5,1,1,0,5,3,3,3,3,4,3,5,3,5,5,4,1,0,1,0,3,3,5,5,5,5,2,4
3,1,0,1,2445bff,0,21,사무/기술직,경남,3,3,3,1,0,5,1,5,1,1,5,5,5,1,5,5,5,1,0,1,0,1,3,3,5,5,5,6,8
3,1,0,1,c0439a3,0,20,대학생,부산,2,2,1,1,0,4,2,5,1,2,4,4,4,2,4,4,4,1,0,1,0,2,4,3,4,5,4,5,4
3,1,0,1,de85ccf,1,37,사무/기술직,경기,2,2,1,1,0,3,3,4,2,3,2,3,4,2,3,2,3,0,0,1,0,3,3,1,4,4,4,8,6
3,1,0,1,c78aca9,1,40,자영업,충남,2,2,1,1,0,4,3,3,3,3,3,4,4,1,4,4,4,1,0,1,0,1,4,3,4,3,4,4,5
3,1,0,1,c05d849,1,24,기타,경기,2,2,1,1,0,3,1,4,2,2,3,5,5,1,4,4,4,0,0,1,0,1,3,3,4,4,4,5,11
3,1,0,1,7b2b581,0,23,자유/전문직,경기,2,2,1,1,0,4,1,4,1,1,4,4,5,1,4,4,4,1,0,1,0,1,3,2,2,4,3,6,3
3,1,0,1,94e807b,1,27,사무/기술직,세종,4,4,,0,0,3,3,3,1,3,1,2,3,2,3,1,2,1,0,1,0,1,4,2,2,4,3,6,11
3,1,0,1,a08de4c,0,26,자유/전문직,경기,,3,1,1,0,5,1,5,1,1,3,4,4,1,3,3,4,0,0,1,0,1,3,3,5,5,4,6,6
3,1,0,1,a274734,0,23,대학생,경기,3,3,,0,0,5,1,5,1,1,5,5,1,2,5,5,5,0,0,0,1,1,3,1,5,5,4,5,11
3,1,0,1,0132917,1,22,대학생,광주,2,2,1,1,0,3,2,4,2,3,3,3,3,3,3,3,3,1,0,1,0,3,3,3,3,3,3,5,11
3,1,0,1,8e22700,1,44,기능/작업직,경기,3,3,1,1,0,4,3,4,3,3,3,4,3,2,3,3,3,0,0,1,0,2,4,4,3,3,3,2,4
3,1,0,1,34a7561,1,29,자유/전문직,경기,2,2,1,1,0,2,3,3,2,3,2,4,4,2,4,3,3,1,0,1,0,1,2,2,4,4,4,6,3
3,1,0,1,25af6ef,1,31,무직,대구,2,2,,0,0,2,2,3,1,3,2,4,3,2,3,3,3,0,0,1,0,1,2,1,1,4,5,6,1
3,1,0,1,aeb8005,0,20,대학생,경기,,3,1,1,0,4,1,5,1,2,2,4,4,2,4,4,3,1,0,1,0,1,4,2,4,4,3,5,6
3,1,0,1,dc38047,0,21,대학생,서울,3,3,,0,0,3,2,3,1,3,2,4,5,2,4,5,4,1,0,1,0,1,3,2,4,4,3,5,7
3,1,0,1,3d67aed,0,33,기타,서울,,3,,0,0,4,1,5,1,1,2,4,4,2,3,2,4,0,0,0,1,1,3,3,3,4,3,6,4
3,1,0,1,5a35246,0,20,대학생,서울,4,4,2,0,1,4,1,5,1,1,3,5,5,2,5,5,4,0,0,0,1,1,4,4,3,4,3,5,11
3,1,0,1,adc855d,1,44,기능/작업직,울산,3,3,3,1,0,3,1,5,1,1,3,5,5,3,5,5,5,1,0,0,1,1,3,4,2,5,5,4,6
3,1,0,1,5de0353,1,40,사무/기술직,경기,2,2,1,1,0,3,3,2,3,2,2,2,3,1,3,3,2,0,0,0,1,2,3,4,3,3,4,6,4
3,1,0,1,852c46a,1,36,사무/기술직,서울,4,4,,0,0,3,4,3,3,2,3,3,4,3,3,2,1,0,0,1,0,4,3,2,2,5,4,8,5
3,1,0,1,d1de586,1,31,자유/전문직,경기,3,3,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,6,1
4,1,1,0,362f6cc,1,31,사무/기술직,부산,2,2,1,1,0,4,2,4,1,1,2,3,3,3,3,1,3,0,1,0,0,1,4,2,3,4,4,6,3
4,1,1,0,371d373,1,29,무직,강원,3,3,1,1,0,1,3,3,2,3,1,3,3,2,3,1,2,0,0,0,1,2,3,2,3,3,4,6,6
4,1,1,0,714b0ed,0,59,전업주부,인천,4,4,,0,0,3,3,3,2,3,3,4,3,2,2,2,3,0,0,0,1,2,3,2,4,2,4,4,1
4,1,1,0,8c28757,1,56,자영업,경기,3,3,,0,0,5,1,4,1,1,4,5,5,4,2,2,2,0,1,0,0,4,3,3,3,4,4,6,4
4,1,1,0,35927fd,0,54,전업주부,경기,5,5,2,0,1,3,3,2,2,2,2,4,4,2,4,4,4,1,0,0,1,2,3,3,4,4,4,6,11
4,1,1,0,5625fca,1,42,사무/기술직,경기,2,2,1,1,0,4,1,4,1,1,4,4,4,2,4,4,4,0,0,1,0,1,4,3,2,4,2,6,5
4,1,1,0,4e02213,1,42,사무/기술직,전남,2,2,1,1,0,2,1,4,2,2,4,4,3,2,4,3,3,0,0,0,1,2,2,2,4,4,4,8,3
4,1,1,0,abe2e14,0,40,전업주부,경기,3,3,1,1,0,4,2,3,1,2,2,4,3,2,4,3,4,0,0,1,0,3,3,3,4,4,4,6,4
4,1,1,0,d894725,0,27,사무/기술직,대구,3,3,,0,0,3,2,4,2,2,3,4,4,2,3,4,4,1,1,0,0,2,4,3,4,4,4,6,11
4,1,1,0,c25e6d3,1,27,사무/기술직,경기,3,3,,0,0,3,2,4,1,2,2,4,3,4,3,1,3,1,1,0,0,1,4,3,4,3,5,6,4
4,1,1,0,2674cad,1,47,사무/기술직,경기,3,3,1,1,0,4,3,3,3,3,3,3,3,2,3,3,3,1,1,0,0,3,3,3,3,3,3,6,5
4,1,1,0,014b643,1,55,경영/관리직,경기,3,3,2,0,1,4,2,4,2,2,4,4,4,3,4,4,4,1,1,0,0,2,4,4,4,4,4,6,8
4,1,1,0,1bfa280,1,38,사무/기술직,경기,4,4,2,0,1,4,1,5,1,2,3,4,4,3,4,4,4,0,0,0,1,2,4,2,4,4,4,6,4
4,1,1,0,169d998,0,45,기타,서울,2,2,5,1,0,5,1,5,1,1,5,5,5,2,5,5,5,1,1,0,0,1,3,4,5,5,5,2,7
4,1,1,0,dace759,0,43,사무/기술직,경기,,3,1,1,0,3,3,4,1,2,3,5,5,2,5,4,5,1,0,0,1,1,4,4,5,4,4,2,6
4,1,1,0,33b37bb,1,41,판매/영업 서비스직,경기,2,2,1,1,0,2,3,3,2,2,1,3,3,2,3,1,3,0,0,1,0,1,4,2,4,3,4,6,5
4,1,1,0,c23101d,1,41,자영업,경기,,3,1,1,0,2,3,4,4,4,2,3,3,2,3,3,3,0,0,1,0,3,4,3,4,4,4,2,5
4,1,1,0,eef9b27,1,40,사무/기술직,인천,2,2,1,1,0,5,2,5,1,2,4,5,5,2,4,4,4,0,0,1,0,2,3,4,4,4,5,6,4
4,1,1,0,fbbd2f4,1,45,경영/관리직,경기,4,4,,0,0,3,3,4,3,3,1,5,5,1,5,5,5,1,1,0,0,1,4,4,3,5,3,7,5
4,1,1,0,931d618,1,54,경영/관리직,서울,4,4,1,1,0,3,2,4,2,2,4,3,4,2,2,2,2,0,0,0,1,4,3,4,4,4,4,6,5
4,1,1,0,0fbca9d,0,24,사무/기술직,경기,4,4,,0,0,4,1,5,1,1,3,5,5,1,4,3,5,0,0,0,1,1,3,2,4,5,5,4,8
4,1,1,0,7a2e0b6,0,34,자유/전문직,경기,3,3,,0,0,3,2,4,1,2,4,3,3,3,3,3,3,0,1,0,0,2,4,2,4,4,4,4,3
4,1,1,0,1dbe29d,0,32,기타,서울,3,3,,0,0,3,1,4,1,1,4,4,4,2,4,4,4,1,1,0,0,2,5,3,5,4,2,2,5
4,1,1,0,5c2a194,0,55,판매/영업 서비스직,경기,2,2,1,1,0,3,1,5,1,1,4,5,5,2,5,5,5,1,1,0,0,1,3,4,4,5,5,1,6
4,1,1,0,55f4fd2,1,35,사무/기술직,서울,2,2,1,1,0,4,2,3,2,2,2,4,3,2,3,3,3,1,0,1,0,2,3,3,4,4,4,6,4
4,1,1,0,245d054,1,45,자유/전문직,서울,3,3,,0,0,3,3,3,2,3,2,4,3,2,4,3,3,1,1,0,0,2,4,4,4,4,4,6,5
4,1,1,0,7e53fab,0,41,전업주부,대구,2,2,1,1,0,4,2,4,2,2,3,4,4,2,4,3,4,0,0,0,1,2,3,4,3,4,4,4,5
4,1,1,0,b16fafe,1,23,대학생,서울,3,3,4,0,0,2,4,3,1,4,1,2,2,1,1,1,1,1,0,0,1,1,2,3,3,4,4,7,2
4,1,1,0,1c52df7,1,45,자영업,제주,2,2,1,1,0,2,2,4,2,2,4,3,3,2,3,2,3,0,1,0,0,2,4,2,4,4,4,6,5
4,1,1,0,b34fc0b,0,26,무직,서울,3,3,,0,0,4,2,2,2,3,2,3,3,2,3,4,3,1,0,1,0,2,4,4,3,3,3,6,4
4,1,1,0,7629122,1,24,기능/작업직,광주,2,2,1,1,0,4,3,2,4,3,1,4,3,1,4,1,3,1,1,0,0,1,4,1,5,5,5,7,11
4,1,1,0,f910ae8,1,23,무직,경북,5,5,2,0,1,3,3,4,1,1,4,5,5,2,5,5,5,1,1,0,0,1,2,3,5,5,5,2,6
4,1,1,0,6c57f1f,0,46,자유/전문직,충남,3,3,3,1,0,3,2,3,2,3,2,4,4,2,3,3,3,0,0,1,0,2,3,3,4,4,4,6,7
4,1,1,0,f24ef76,0,31,사무/기술직,경남,4,4,2,0,1,3,3,4,1,2,3,3,3,2,3,3,3,0,0,0,1,2,3,4,2,4,3,4,5
4,1,1,0,d8a9bd0,1,20,무직,대구,,3,,0,0,4,4,4,3,3,3,5,4,2,4,4,4,1,1,0,0,1,4,4,4,3,4,5,6
4,1,1,0,10ffe07,1,50,기능/작업직,인천,2,2,3,1,0,4,1,4,1,1,5,5,5,4,4,4,5,0,0,0,1,4,3,2,4,4,4,2,4
4,1,1,0,176d055,1,33,사무/기술직,서울,3,3,,0,0,4,1,5,1,1,5,5,5,1,5,5,5,1,1,0,0,1,5,1,5,3,2,6,11
4,1,1,0,3a4e034,0,46,전업주부,대구,3,3,1,1,0,4,2,3,3,3,2,3,3,2,3,3,3,0,0,1,0,3,3,3,3,3,3,2,5
4,1,1,0,3f66161,0,43,전업주부,서울,3,3,,0,0,5,3,4,1,2,2,4,4,2,3,4,4,0,1,0,0,1,3,4,4,4,4,6,5
4,1,1,0,c997568,0,22,대학생,경기,3,3,,0,0,4,1,5,1,1,4,5,3,2,4,5,5,1,0,1,0,1,3,3,5,4,4,5,7
4,1,1,0,4d996d5,0,42,전업주부,경기,3,3,,0,0,3,1,3,1,1,2,4,4,1,5,3,5,0,0,0,1,1,3,4,2,4,3,2,5
4,1,1,0,726b53a,0,21,대학생,부산,3,3,,0,0,4,1,5,1,1,4,5,4,1,4,4,5,0,1,0,0,1,5,2,4,4,4,5,4
4,1,1,0,0ea6052,1,50,자영업,인천,4,4,2,0,1,4,2,3,2,2,3,3,3,2,3,2,3,0,0,1,0,3,3,3,4,5,5,2,6
4,1,1,0,2d3b29c,1,25,기타,경기,3,3,,0,0,3,3,2,1,2,1,3,3,2,3,1,3,0,0,0,1,1,4,2,4,3,3,6,6
4,1,1,0,b344c34,0,34,전업주부,경기,,3,1,1,0,3,1,5,1,1,4,4,5,1,3,4,4,0,1,0,0,1,3,3,4,4,4,4,3
4,1,1,0,bb547d8,1,57,기능/작업직,경기,4,4,,0,0,4,3,4,3,2,2,4,4,4,4,4,4,1,1,0,0,2,4,4,3,4,3,6,5
4,1,1,0,6fa20de,1,41,경영/관리직,강원,4,4,2,0,1,3,3,4,1,2,2,4,4,2,3,2,4,1,1,0,0,2,4,4,4,4,4,6,10
4,1,1,0,6493c84,1,50,사무/기술직,대전,2,2,1,1,0,3,2,4,1,2,4,4,3,2,3,3,3,1,1,0,0,1,4,2,4,4,4,6,6
4,1,1,0,94e6c96,0,52,사무/기술직,경기,4,4,2,0,1,4,3,3,2,3,2,4,4,2,4,4,4,1,0,1,0,2,2,2,4,4,4,6,5
4,1,1,0,d95a51f,1,30,자유/전문직,경기,4,4,1,1,0,2,2,4,2,2,3,4,4,2,3,3,3,0,0,0,1,3,2,2,4,3,3,5,9
4,1,1,0,cd0fa4e,0,29,자유/전문직,서울,3,3,,0,0,4,1,5,1,1,5,5,5,2,4,4,4,0,0,0,1,2,3,2,4,5,5,6,9
4,1,1,0,2733e41,1,36,사무/기술직,경기,2,2,1,1,0,2,4,3,3,3,2,2,3,3,3,3,4,0,1,0,0,2,4,2,4,4,4,8,6
4,1,1,0,3d7d4b3,1,35,판매/영업 서비스직,인천,2,2,1,1,0,2,4,3,3,4,1,4,3,3,3,1,3,0,0,0,1,1,4,3,3,4,1,6,4
4,1,1,0,183602f,1,49,경영/관리직,대구,3,3,,0,0,1,3,3,3,3,2,3,3,3,3,3,3,0,0,0,1,2,3,3,1,3,1,6,11
4,1,1,0,096e86f,1,37,사무/기술직,대전,2,2,1,1,0,1,1,5,1,1,5,4,4,2,4,4,4,1,1,0,0,1,4,1,5,3,5,6,5
4,1,1,0,e9bdafe,0,42,자유/전문직,강원,,3,,0,0,3,2,4,1,2,2,4,4,2,4,4,4,0,0,1,0,1,4,3,4,3,3,4,2
4,1,1,0,0115b02,0,58,전업주부,인천,5,5,,0,0,3,3,2,2,2,2,3,3,2,3,2,3,0,0,1,0,2,3,3,3,3,4,2,8
4,1,1,0,0090d96,1,25,대학원생,경기,4,4,,0,0,3,3,4,2,2,3,5,4,3,3,3,4,0,0,0,1,1,4,1,3,3,3,7,8
4,1,1,0,e2cedd0,1,57,자영업,대전,2,2,2,0,1,4,1,5,1,1,4,5,5,2,4,5,5,1,0,1,0,4,5,4,4,4,4,8,7
4,1,1,0,84e5fba,1,23,대학생,서울,3,3,2,0,1,2,4,2,3,4,2,4,3,2,3,2,4,1,1,0,0,2,5,1,4,5,5,5,6
4,1,1,0,68e8fb5,0,51,기타,서울,2,2,2,0,1,4,1,5,1,1,5,5,5,1,5,5,5,0,0,1,0,1,4,4,4,4,4,6,6
4,1,1,0,e4ee81d,0,28,사무/기술직,경기,2,2,2,0,1,4,2,5,1,1,4,5,5,2,5,5,5,0,0,1,0,1,3,3,3,5,4,6,6
4,1,1,0,57616e4,0,43,전업주부,서울,1,1,1,1,0,2,2,4,2,2,3,3,3,2,3,2,3,0,0,0,1,2,3,4,4,4,4,2,5
4,1,1,0,30dc97b,1,52,자유/전문직,경기,4,4,2,0,1,4,2,2,2,2,2,5,4,3,4,4,4,1,1,0,0,2,3,4,4,4,3,8,3
4,1,1,0,2bb2b02,0,27,사무/기술직,경기,2,2,1,1,0,4,2,5,2,1,3,4,3,2,4,3,4,1,1,0,0,1,3,2,4,4,5,6,9
4,1,1,0,1337c44,1,38,기능/작업직,경기,3,3,3,1,0,4,4,3,2,3,2,4,4,2,3,4,4,0,1,0,0,2,3,4,4,4,4,2,6
4,1,1,0,8c2713c,1,39,경영/관리직,경기,2,2,,0,0,3,3,3,2,3,2,4,4,2,4,4,3,0,1,0,0,2,2,3,4,4,4,6,8
4,1,1,0,971eae4,0,25,자유/전문직,서울,3,3,4,0,0,2,2,4,1,2,3,4,4,2,3,3,4,0,0,1,0,2,3,2,4,4,3,2,11
4,1,1,0,c1977c1,1,50,판매/영업 서비스직,강원,2,2,1,1,0,3,3,3,3,3,2,4,4,3,4,4,4,1,1,0,0,1,2,2,4,5,5,6,5
4,1,1,0,0c07df8,0,30,자영업,전북,1,1,1,1,0,5,1,5,1,1,4,5,4,2,4,5,5,1,1,0,0,1,2,4,4,4,4,6,4
4,1,1,0,316386f,1,47,사무/기술직,서울,3,3,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,3,3,3,3,3,3,6,7
4,1,1,0,a5cd634,1,51,사무/기술직,경기,3,3,,0,0,5,1,4,1,1,5,4,4,3,3,3,3,0,0,0,1,3,3,3,4,3,4,6,6
4,1,1,0,1f25052,1,53,무직,경기,2,2,1,1,0,3,3,4,2,2,2,3,3,1,3,3,3,0,0,1,0,2,3,2,4,3,3,2,1
4,1,1,0,a41682e,1,27,판매/영업 서비스직,경기,2,2,1,1,0,4,3,4,4,4,1,5,5,2,4,4,3,0,1,0,0,1,4,5,2,3,4,6,2
4,1,1,0,bca697f,1,45,무직,경기,2,2,3,1,0,5,3,4,4,3,2,4,5,3,4,4,4,1,1,0,0,3,4,5,4,4,4,2,2
4,1,1,0,3a83ce2,1,43,판매/영업 서비스직,경기,4,4,2,0,1,3,2,4,1,2,2,4,3,2,4,4,4,1,1,0,0,2,4,2,4,2,5,6,9
4,1,1,0,01e2cea,0,38,사무/기술직,경기,2,2,1,1,0,5,1,5,1,1,5,5,5,2,5,5,5,1,1,0,0,1,4,4,2,4,3,6,4
4,1,1,0,181c937,1,34,사무/기술직,경기,3,3,3,1,0,5,3,4,1,2,3,5,5,2,4,4,4,1,1,0,0,1,5,4,2,4,2,6,7
4,1,1,0,1027b81,1,32,무직,서울,5,5,2,0,1,4,2,4,1,2,3,4,4,2,4,3,4,0,1,0,0,1,4,3,5,2,3,8,4
4,1,1,0,d84505c,1,53,경영/관리직,인천,2,2,3,1,0,4,2,2,2,1,4,4,4,2,4,4,4,1,1,0,0,2,4,4,4,4,4,6,11
4,1,1,0,04aa007,1,41,사무/기술직,충남,2,2,1,1,0,4,3,4,2,2,2,4,4,4,4,4,4,1,1,0,0,2,4,4,3,4,4,6,6
4,1,1,0,5319b54,0,58,전업주부,인천,3,3,2,0,1,3,3,3,3,3,3,2,4,3,2,4,3,0,0,1,0,2,3,4,4,3,4,2,5
4,1,1,0,12af543,1,51,경영/관리직,경기,2,2,1,1,0,4,2,4,2,2,3,4,4,1,4,3,4,1,1,0,0,2,4,3,5,4,4,6,6
4,1,1,0,78addd5,1,45,자유/전문직,인천,2,2,1,1,0,4,3,4,2,3,2,4,3,3,4,3,3,0,0,0,1,2,4,4,5,4,4,6,4
4,1,1,0,daf52a2,1,50,경영/관리직,서울,4,4,1,1,0,2,3,3,2,3,2,3,3,4,3,3,3,0,1,0,0,2,3,3,3,2,3,6,5
4,1,1,0,ce1ce9a,1,23,대학생,경기,4,4,2,0,1,3,3,3,2,3,2,4,4,2,3,2,3,1,0,0,1,2,4,3,3,2,2,5,7
4,1,1,0,d7dc68a,1,53,사무/기술직,인천,4,4,2,0,1,4,3,4,2,2,3,5,4,4,4,4,4,0,1,0,0,3,4,4,5,4,5,2,7
4,1,1,0,95a8978,1,44,사무/기술직,세종,3,3,1,1,0,3,3,4,1,2,3,3,3,3,4,3,3,0,0,0,1,1,4,3,4,4,4,6,5
4,1,1,0,480313e,1,53,경영/관리직,경기,1,1,5,1,0,2,2,4,1,1,3,5,5,2,4,4,5,1,0,0,1,1,1,1,3,5,5,6,4
4,1,1,0,87265ce,0,58,전업주부,부산,,3,,0,0,3,4,3,3,3,2,2,2,3,3,2,3,0,0,0,1,2,4,3,3,3,2,2,7
4,1,1,0,3c37e9e,1,33,사무/기술직,서울,2,2,1,1,0,3,2,4,2,2,3,4,4,3,4,4,4,1,0,0,1,2,4,3,4,4,4,6,4
4,1,1,0,0048972,0,38,무직,경남,,3,,0,0,3,1,2,2,3,2,3,3,2,3,2,3,0,0,0,1,2,3,3,5,5,5,2,3
