"","group","treated","treated_male","treated_upvotes","id","male","age","job_raw","region_raw","poli_conserv","poli_conserv_fill","party_raw","party_liberal","party_conserv","metoo_attitude","comm_attitude","comm_hate","comm_liking","comm_user_attitude","comm_report","reply_attitude","reply_upvotes","reply_maleportion","reply_socialnorm","reply_liking","reply_user_attitude","reply_user_realname","reply_user_male","reply_user_female","reply_user_dontknow","reply_report","youtube_attitude","youtube_selfcorrection","youtube_regulation","law_individual","law_company","education","income"
"745","3",1,0,1,"3d67aed",0,33,"기타","서울",NA,3,NA,0,0,4,-1,1,-1,-1,-0.5,0.5,0.5,-0.5,0,-0.5,0.5,-1,-1,-1,1,-1,0,0,0,0.5,0,6,4
"746","3",1,0,1,"5a35246",0,20,"대학생","서울",4,4,2,0,1,4,-1,1,-1,-1,0,1,1,-0.5,1,1,0.5,-1,-1,-1,1,-1,0.5,0.5,0,0.5,0,5,11
"747","3",1,0,1,"adc855d",1,44,"기능/작업직","울산",3,3,3,1,0,3,-1,1,-1,-1,0,1,1,0,1,1,1,1,-1,-1,1,-1,0,0.5,-0.5,1,1,4,6
"748","3",1,0,1,"5de0353",1,40,"사무/기술직","경기",2,2,1,1,0,3,0,-0.5,0,-0.5,-0.5,-0.5,0,-1,0,0,-0.5,-1,-1,-1,1,-0.5,0,0.5,0,0,0.5,6,4
"749","3",1,0,1,"852c46a",1,36,"사무/기술직","서울",4,4,NA,0,0,3,0.5,0,0,-0.5,0,0,0.5,0,0,-0.5,-1,-1,-1,1,-1,0.5,0,-0.5,-0.5,1,0.5,8,5
"750","3",1,0,1,"d1de586",1,31,"자유/전문직","경기",3,3,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-1,-1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,6,1
"751","4",1,1,0,"362f6cc",1,31,"사무/기술직","부산",2,2,1,1,0,4,-0.5,0.5,-1,-1,-0.5,0,0,0,0,-1,0,-1,1,-1,-1,-1,0.5,-0.5,0,0.5,0.5,6,3
"752","4",1,1,0,"371d373",1,29,"무직","강원",3,3,1,1,0,1,0,0,-0.5,0,-1,0,0,-0.5,0,-1,-0.5,-1,-1,-1,1,-0.5,0,-0.5,0,0,0.5,6,6
"753","4",1,1,0,"714b0ed",0,59,"전업주부","인천",4,4,NA,0,0,3,0,0,-0.5,0,0,0.5,0,-0.5,-0.5,-0.5,0,-1,-1,-1,1,-0.5,0,-0.5,0.5,-0.5,0.5,4,1
"754","4",1,1,0,"8c28757",1,56,"자영업","경기",3,3,NA,0,0,5,-1,0.5,-1,-1,0.5,1,1,0.5,-0.5,-0.5,-0.5,-1,1,-1,-1,0.5,0,0,0,0.5,0.5,6,4
"755","4",1,1,0,"35927fd",0,54,"전업주부","경기",5,5,2,0,1,3,0,-0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,-1,1,-0.5,0,0,0.5,0.5,0.5,6,11
"756","4",1,1,0,"5625fca",1,42,"사무/기술직","경기",2,2,1,1,0,4,-1,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0.5,0,-0.5,0.5,-0.5,6,5
"757","4",1,1,0,"4e02213",1,42,"사무/기술직","전남",2,2,1,1,0,2,-1,0.5,-0.5,-0.5,0.5,0.5,0,-0.5,0.5,0,0,-1,-1,-1,1,-0.5,-0.5,-0.5,0.5,0.5,0.5,8,3
"758","4",1,1,0,"abe2e14",0,40,"전업주부","경기",3,3,1,1,0,4,-0.5,0,-1,-0.5,-0.5,0.5,0,-0.5,0.5,0,0.5,-1,-1,1,-1,0,0,0,0.5,0.5,0.5,6,4
"759","4",1,1,0,"d894725",0,27,"사무/기술직","대구",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0,0.5,0.5,1,1,-1,-1,-0.5,0.5,0,0.5,0.5,0.5,6,11
"760","4",1,1,0,"c25e6d3",1,27,"사무/기술직","경기",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-0.5,0.5,0,0.5,0,-1,0,1,1,-1,-1,-1,0.5,0,0.5,0,1,6,4
"761","4",1,1,0,"2674cad",1,47,"사무/기술직","경기",3,3,1,1,0,4,0,0,0,0,0,0,0,-0.5,0,0,0,1,1,-1,-1,0,0,0,0,0,0,6,5
"762","4",1,1,0,"014b643",1,55,"경영/관리직","경기",3,3,2,0,1,4,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,6,8
"763","4",1,1,0,"1bfa280",1,38,"사무/기술직","경기",4,4,2,0,1,4,-1,1,-1,-0.5,0,0.5,0.5,0,0.5,0.5,0.5,-1,-1,-1,1,-0.5,0.5,-0.5,0.5,0.5,0.5,6,4
"764","4",1,1,0,"169d998",0,45,"기타","서울",2,2,5,1,0,5,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,1,-1,-1,-1,0,0.5,1,1,1,2,7
"765","4",1,1,0,"dace759",0,43,"사무/기술직","경기",NA,3,1,1,0,3,0,0.5,-1,-0.5,0,1,1,-0.5,1,0.5,1,1,-1,-1,1,-1,0.5,0.5,1,0.5,0.5,2,6
"766","4",1,1,0,"33b37bb",1,41,"판매/영업 서비스직","경기",2,2,1,1,0,2,0,0,-0.5,-0.5,-1,0,0,-0.5,0,-1,0,-1,-1,1,-1,-1,0.5,-0.5,0.5,0,0.5,6,5
"767","4",1,1,0,"c23101d",1,41,"자영업","경기",NA,3,1,1,0,2,0,0.5,0.5,0.5,-0.5,0,0,-0.5,0,0,0,-1,-1,1,-1,0,0.5,0,0.5,0.5,0.5,2,5
"768","4",1,1,0,"eef9b27",1,40,"사무/기술직","인천",2,2,1,1,0,5,-0.5,1,-1,-0.5,0.5,1,1,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,0.5,1,6,4
"769","4",1,1,0,"fbbd2f4",1,45,"경영/관리직","경기",4,4,NA,0,0,3,0,0.5,0,0,-1,1,1,-1,1,1,1,1,1,-1,-1,-1,0.5,0.5,0,1,0,7,5
"770","4",1,1,0,"931d618",1,54,"경영/관리직","서울",4,4,1,1,0,3,-0.5,0.5,-0.5,-0.5,0.5,0,0.5,-0.5,-0.5,-0.5,-0.5,-1,-1,-1,1,0.5,0,0.5,0.5,0.5,0.5,6,5
"771","4",1,1,0,"0fbca9d",0,24,"사무/기술직","경기",4,4,NA,0,0,4,-1,1,-1,-1,0,1,1,-1,0.5,0,1,-1,-1,-1,1,-1,0,-0.5,0.5,1,1,4,8
"772","4",1,1,0,"7a2e0b6",0,34,"자유/전문직","경기",3,3,NA,0,0,3,-0.5,0.5,-1,-0.5,0.5,0,0,0,0,0,0,-1,1,-1,-1,-0.5,0.5,-0.5,0.5,0.5,0.5,4,3
"773","4",1,1,0,"1dbe29d",0,32,"기타","서울",3,3,NA,0,0,3,-1,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,1,0,1,0.5,-0.5,2,5
"774","4",1,1,0,"5c2a194",0,55,"판매/영업 서비스직","경기",2,2,1,1,0,3,-1,1,-1,-1,0.5,1,1,-0.5,1,1,1,1,1,-1,-1,-1,0,0.5,0.5,1,1,1,6
"775","4",1,1,0,"55f4fd2",1,35,"사무/기술직","서울",2,2,1,1,0,4,-0.5,0,-0.5,-0.5,-0.5,0.5,0,-0.5,0,0,0,1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,6,4
"776","4",1,1,0,"245d054",1,45,"자유/전문직","서울",3,3,NA,0,0,3,0,0,-0.5,0,-0.5,0.5,0,-0.5,0.5,0,0,1,1,-1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,6,5
"777","4",1,1,0,"7e53fab",0,41,"전업주부","대구",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,-1,-1,-1,1,-0.5,0,0.5,0,0.5,0.5,4,5
"778","4",1,1,0,"b16fafe",1,23,"대학생","서울",3,3,4,0,0,2,0.5,0,-1,0.5,-1,-0.5,-0.5,-1,-1,-1,-1,1,-1,-1,1,-1,-0.5,0,0,0.5,0.5,7,2
"779","4",1,1,0,"1c52df7",1,45,"자영업","제주",2,2,1,1,0,2,-0.5,0.5,-0.5,-0.5,0.5,0,0,-0.5,0,-0.5,0,-1,1,-1,-1,-0.5,0.5,-0.5,0.5,0.5,0.5,6,5
"780","4",1,1,0,"b34fc0b",0,26,"무직","서울",3,3,NA,0,0,4,-0.5,-0.5,-0.5,0,-0.5,0,0,-0.5,0,0.5,0,1,-1,1,-1,-0.5,0.5,0.5,0,0,0,6,4
"781","4",1,1,0,"7629122",1,24,"기능/작업직","광주",2,2,1,1,0,4,0,-0.5,0.5,0,-1,0.5,0,-1,0.5,-1,0,1,1,-1,-1,-1,0.5,-1,1,1,1,7,11
"782","4",1,1,0,"f910ae8",1,23,"무직","경북",5,5,2,0,1,3,0,0.5,-1,-1,0.5,1,1,-0.5,1,1,1,1,1,-1,-1,-1,-0.5,0,1,1,1,2,6
"783","4",1,1,0,"6c57f1f",0,46,"자유/전문직","충남",3,3,3,1,0,3,-0.5,0,-0.5,0,-0.5,0.5,0.5,-0.5,0,0,0,-1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,6,7
"784","4",1,1,0,"f24ef76",0,31,"사무/기술직","경남",4,4,2,0,1,3,0,0.5,-1,-0.5,0,0,0,-0.5,0,0,0,-1,-1,-1,1,-0.5,0,0.5,-0.5,0.5,0,4,5
"785","4",1,1,0,"d8a9bd0",1,20,"무직","대구",NA,3,NA,0,0,4,0.5,0.5,0,0,0,1,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-1,0.5,0.5,0.5,0,0.5,5,6
"786","4",1,1,0,"10ffe07",1,50,"기능/작업직","인천",2,2,3,1,0,4,-1,0.5,-1,-1,1,1,1,0.5,0.5,0.5,1,-1,-1,-1,1,0.5,0,-0.5,0.5,0.5,0.5,2,4
"787","4",1,1,0,"176d055",1,33,"사무/기술직","서울",3,3,NA,0,0,4,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,0,-0.5,6,11
"788","4",1,1,0,"3a4e034",0,46,"전업주부","대구",3,3,1,1,0,4,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,2,5
"789","4",1,1,0,"3f66161",0,43,"전업주부","서울",3,3,NA,0,0,5,0,0.5,-1,-0.5,-0.5,0.5,0.5,-0.5,0,0.5,0.5,-1,1,-1,-1,-1,0,0.5,0.5,0.5,0.5,6,5
"790","4",1,1,0,"c997568",0,22,"대학생","경기",3,3,NA,0,0,4,-1,1,-1,-1,0.5,1,0,-0.5,0.5,1,1,1,-1,1,-1,-1,0,0,1,0.5,0.5,5,7
"791","4",1,1,0,"4d996d5",0,42,"전업주부","경기",3,3,NA,0,0,3,-1,0,-1,-1,-0.5,0.5,0.5,-1,1,0,1,-1,-1,-1,1,-1,0,0.5,-0.5,0.5,0,2,5
"792","4",1,1,0,"726b53a",0,21,"대학생","부산",3,3,NA,0,0,4,-1,1,-1,-1,0.5,1,0.5,-1,0.5,0.5,1,-1,1,-1,-1,-1,1,-0.5,0.5,0.5,0.5,5,4
"793","4",1,1,0,"0ea6052",1,50,"자영업","인천",4,4,2,0,1,4,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,0,0,0,0.5,1,1,2,6
"794","4",1,1,0,"2d3b29c",1,25,"기타","경기",3,3,NA,0,0,3,0,-0.5,-1,-0.5,-1,0,0,-0.5,0,-1,0,-1,-1,-1,1,-1,0.5,-0.5,0.5,0,0,6,6
"795","4",1,1,0,"b344c34",0,34,"전업주부","경기",NA,3,1,1,0,3,-1,1,-1,-1,0.5,0.5,1,-1,0,0.5,0.5,-1,1,-1,-1,-1,0,0,0.5,0.5,0.5,4,3
"796","4",1,1,0,"bb547d8",1,57,"기능/작업직","경기",4,4,NA,0,0,4,0,0.5,0,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,0.5,0,0.5,0,6,5
"797","4",1,1,0,"6fa20de",1,41,"경영/관리직","강원",4,4,2,0,1,3,0,0.5,-1,-0.5,-0.5,0.5,0.5,-0.5,0,-0.5,0.5,1,1,-1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,6,10
"798","4",1,1,0,"6493c84",1,50,"사무/기술직","대전",2,2,1,1,0,3,-0.5,0.5,-1,-0.5,0.5,0.5,0,-0.5,0,0,0,1,1,-1,-1,-1,0.5,-0.5,0.5,0.5,0.5,6,6
"799","4",1,1,0,"94e6c96",0,52,"사무/기술직","경기",4,4,2,0,1,4,0,0,-0.5,0,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,-0.5,-0.5,0.5,0.5,0.5,6,5
"800","4",1,1,0,"d95a51f",1,30,"자유/전문직","경기",4,4,1,1,0,2,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0,0,0,-1,-1,-1,1,0,-0.5,-0.5,0.5,0,0,5,9
"801","4",1,1,0,"cd0fa4e",0,29,"자유/전문직","서울",3,3,NA,0,0,4,-1,1,-1,-1,1,1,1,-0.5,0.5,0.5,0.5,-1,-1,-1,1,-0.5,0,-0.5,0.5,1,1,6,9
"802","4",1,1,0,"2733e41",1,36,"사무/기술직","경기",2,2,1,1,0,2,0.5,0,0,0,-0.5,-0.5,0,0,0,0,0.5,-1,1,-1,-1,-0.5,0.5,-0.5,0.5,0.5,0.5,8,6
"803","4",1,1,0,"3d7d4b3",1,35,"판매/영업 서비스직","인천",2,2,1,1,0,2,0.5,0,0,0.5,-1,0.5,0,0,0,-1,0,-1,-1,-1,1,-1,0.5,0,0,0.5,-1,6,4
"804","4",1,1,0,"183602f",1,49,"경영/관리직","대구",3,3,NA,0,0,1,0,0,0,0,-0.5,0,0,0,0,0,0,-1,-1,-1,1,-0.5,0,0,-1,0,-1,6,11
"805","4",1,1,0,"096e86f",1,37,"사무/기술직","대전",2,2,1,1,0,1,-1,1,-1,-1,1,0.5,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-1,0.5,-1,1,0,1,6,5
"806","4",1,1,0,"e9bdafe",0,42,"자유/전문직","강원",NA,3,NA,0,0,3,-0.5,0.5,-1,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0.5,0,0.5,0,0,4,2
"807","4",1,1,0,"0115b02",0,58,"전업주부","인천",5,5,NA,0,0,3,0,-0.5,-0.5,-0.5,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,1,-1,-0.5,0,0,0,0,0.5,2,8
"808","4",1,1,0,"0090d96",1,25,"대학원생","경기",4,4,NA,0,0,3,0,0.5,-0.5,-0.5,0,1,0.5,0,0,0,0.5,-1,-1,-1,1,-1,0.5,-1,0,0,0,7,8
"809","4",1,1,0,"e2cedd0",1,57,"자영업","대전",2,2,2,0,1,4,-1,1,-1,-1,0.5,1,1,-0.5,0.5,1,1,1,-1,1,-1,0.5,1,0.5,0.5,0.5,0.5,8,7
"810","4",1,1,0,"84e5fba",1,23,"대학생","서울",3,3,2,0,1,2,0.5,-0.5,0,0.5,-0.5,0.5,0,-0.5,0,-0.5,0.5,1,1,-1,-1,-0.5,1,-1,0.5,1,1,5,6
"811","4",1,1,0,"68e8fb5",0,51,"기타","서울",2,2,2,0,1,4,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,0.5,0.5,0.5,0.5,0.5,6,6
"812","4",1,1,0,"e4ee81d",0,28,"사무/기술직","경기",2,2,2,0,1,4,-0.5,1,-1,-1,0.5,1,1,-0.5,1,1,1,-1,-1,1,-1,-1,0,0,0,1,0.5,6,6
"813","4",1,1,0,"57616e4",0,43,"전업주부","서울",1,1,1,1,0,2,-0.5,0.5,-0.5,-0.5,0,0,0,-0.5,0,-0.5,0,-1,-1,-1,1,-0.5,0,0.5,0.5,0.5,0.5,2,5
"814","4",1,1,0,"30dc97b",1,52,"자유/전문직","경기",4,4,2,0,1,4,-0.5,-0.5,-0.5,-0.5,-0.5,1,0.5,0,0.5,0.5,0.5,1,1,-1,-1,-0.5,0,0.5,0.5,0.5,0,8,3
"815","4",1,1,0,"2bb2b02",0,27,"사무/기술직","경기",2,2,1,1,0,4,-0.5,1,-0.5,-1,0,0.5,0,-0.5,0.5,0,0.5,1,1,-1,-1,-1,0,-0.5,0.5,0.5,1,6,9
"816","4",1,1,0,"1337c44",1,38,"기능/작업직","경기",3,3,3,1,0,4,0.5,0,-0.5,0,-0.5,0.5,0.5,-0.5,0,0.5,0.5,-1,1,-1,-1,-0.5,0,0.5,0.5,0.5,0.5,2,6
"817","4",1,1,0,"8c2713c",1,39,"경영/관리직","경기",2,2,NA,0,0,3,0,0,-0.5,0,-0.5,0.5,0.5,-0.5,0.5,0.5,0,-1,1,-1,-1,-0.5,-0.5,0,0.5,0.5,0.5,6,8
"818","4",1,1,0,"971eae4",0,25,"자유/전문직","서울",3,3,4,0,0,2,-0.5,0.5,-1,-0.5,0,0.5,0.5,-0.5,0,0,0.5,-1,-1,1,-1,-0.5,0,-0.5,0.5,0.5,0,2,11
"819","4",1,1,0,"c1977c1",1,50,"판매/영업 서비스직","강원",2,2,1,1,0,3,0,0,0,0,-0.5,0.5,0.5,0,0.5,0.5,0.5,1,1,-1,-1,-1,-0.5,-0.5,0.5,1,1,6,5
"820","4",1,1,0,"0c07df8",0,30,"자영업","전북",1,1,1,1,0,5,-1,1,-1,-1,0.5,1,0.5,-0.5,0.5,1,1,1,1,-1,-1,-1,-0.5,0.5,0.5,0.5,0.5,6,4
"821","4",1,1,0,"316386f",1,47,"사무/기술직","서울",3,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,6,7
"822","4",1,1,0,"a5cd634",1,51,"사무/기술직","경기",3,3,NA,0,0,5,-1,0.5,-1,-1,1,0.5,0.5,0,0,0,0,-1,-1,-1,1,0,0,0,0.5,0,0.5,6,6
"823","4",1,1,0,"1f25052",1,53,"무직","경기",2,2,1,1,0,3,0,0.5,-0.5,-0.5,-0.5,0,0,-1,0,0,0,-1,-1,1,-1,-0.5,0,-0.5,0.5,0,0,2,1
"824","4",1,1,0,"a41682e",1,27,"판매/영업 서비스직","경기",2,2,1,1,0,4,0,0.5,0.5,0.5,-1,1,1,-0.5,0.5,0.5,0,-1,1,-1,-1,-1,0.5,1,-0.5,0,0.5,6,2
"825","4",1,1,0,"bca697f",1,45,"무직","경기",2,2,3,1,0,5,0,0.5,0.5,0,-0.5,0.5,1,0,0.5,0.5,0.5,1,1,-1,-1,0,0.5,1,0.5,0.5,0.5,2,2
"826","4",1,1,0,"3a83ce2",1,43,"판매/영업 서비스직","경기",4,4,2,0,1,3,-0.5,0.5,-1,-0.5,-0.5,0.5,0,-0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,-0.5,0.5,-0.5,1,6,9
"827","4",1,1,0,"01e2cea",0,38,"사무/기술직","경기",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,1,-1,-1,-1,0.5,0.5,-0.5,0.5,0,6,4
"828","4",1,1,0,"181c937",1,34,"사무/기술직","경기",3,3,3,1,0,5,0,0.5,-1,-0.5,0,1,1,-0.5,0.5,0.5,0.5,1,1,-1,-1,-1,1,0.5,-0.5,0.5,-0.5,6,7
"829","4",1,1,0,"1027b81",1,32,"무직","서울",5,5,2,0,1,4,-0.5,0.5,-1,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,-1,1,-1,-1,-1,0.5,0,1,-0.5,0,8,4
"830","4",1,1,0,"d84505c",1,53,"경영/관리직","인천",2,2,3,1,0,4,-0.5,-0.5,-0.5,-1,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,6,11
"831","4",1,1,0,"04aa007",1,41,"사무/기술직","충남",2,2,1,1,0,4,0,0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0.5,0.5,0,0.5,0.5,6,6
"832","4",1,1,0,"5319b54",0,58,"전업주부","인천",3,3,2,0,1,3,0,0,0,0,0,-0.5,0.5,0,-0.5,0.5,0,-1,-1,1,-1,-0.5,0,0.5,0.5,0,0.5,2,5
"833","4",1,1,0,"12af543",1,51,"경영/관리직","경기",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-1,0.5,0,0.5,1,1,-1,-1,-0.5,0.5,0,1,0.5,0.5,6,6
"834","4",1,1,0,"78addd5",1,45,"자유/전문직","인천",2,2,1,1,0,4,0,0.5,-0.5,0,-0.5,0.5,0,0,0.5,0,0,-1,-1,-1,1,-0.5,0.5,0.5,1,0.5,0.5,6,4
"835","4",1,1,0,"daf52a2",1,50,"경영/관리직","서울",4,4,1,1,0,2,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0,-1,1,-1,-1,-0.5,0,0,0,-0.5,0,6,5
"836","4",1,1,0,"ce1ce9a",1,23,"대학생","경기",4,4,2,0,1,3,0,0,-0.5,0,-0.5,0.5,0.5,-0.5,0,-0.5,0,1,-1,-1,1,-0.5,0.5,0,0,-0.5,-0.5,5,7
"837","4",1,1,0,"d7dc68a",1,53,"사무/기술직","인천",4,4,2,0,1,4,0,0.5,-0.5,-0.5,0,1,0.5,0.5,0.5,0.5,0.5,-1,1,-1,-1,0,0.5,0.5,1,0.5,1,2,7
"838","4",1,1,0,"95a8978",1,44,"사무/기술직","세종",3,3,1,1,0,3,0,0.5,-1,-0.5,0,0,0,0,0.5,0,0,-1,-1,-1,1,-1,0.5,0,0.5,0.5,0.5,6,5
"839","4",1,1,0,"480313e",1,53,"경영/관리직","경기",1,1,5,1,0,2,-0.5,0.5,-1,-1,0,1,1,-0.5,0.5,0.5,1,1,-1,-1,1,-1,-1,-1,0,1,1,6,4
"840","4",1,1,0,"87265ce",0,58,"전업주부","부산",NA,3,NA,0,0,3,0.5,0,0,0,-0.5,-0.5,-0.5,0,0,-0.5,0,-1,-1,-1,1,-0.5,0.5,0,0,0,-0.5,2,7
"841","4",1,1,0,"3c37e9e",1,33,"사무/기술직","서울",2,2,1,1,0,3,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,0,0.5,0.5,0.5,1,-1,-1,1,-0.5,0.5,0,0.5,0.5,0.5,6,4
"842","4",1,1,0,"0048972",0,38,"무직","경남",NA,3,NA,0,0,3,-1,-0.5,-0.5,0,-0.5,0,0,-0.5,0,-0.5,0,-1,-1,-1,1,-0.5,0,0,1,1,1,2,3
"843","4",1,1,0,"f370ff2",1,45,"자영업","전남",2,2,5,1,0,2,-1,1,-1,-1,0,0.5,0.5,0,0.5,0,0.5,1,1,-1,-1,-1,0.5,-0.5,1,0,1,6,5
"844","4",1,1,0,"c235df3",0,24,"대학생","경기",NA,3,NA,0,0,5,-1,1,-1,-1,-1,1,1,-0.5,1,0.5,1,1,1,-1,-1,-1,0.5,1,0.5,1,1,5,8
"845","4",1,1,0,"138cfd2",0,24,"무직","충북",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,0.5,0.5,0,-0.5,0,-0.5,0.5,1,-1,-1,1,-0.5,0.5,0,0,0.5,-0.5,6,9
"846","4",1,1,0,"2c96a71",1,35,"사무/기술직","경기",3,3,NA,0,0,2,0,0.5,-1,0,-1,0,0.5,-0.5,0.5,-0.5,0,1,1,-1,-1,-1,0,0.5,0,0.5,0,6,3
"847","4",1,1,0,"afc8104",1,23,"대학생","서울",2,2,NA,0,0,3,0,0,-0.5,0,-1,0,0,-1,0.5,-1,-0.5,1,1,-1,-1,-1,0.5,-0.5,-0.5,0,0.5,5,11
"848","4",1,1,0,"b66aad8",0,29,"사무/기술직","서울",3,3,NA,0,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,0,-0.5,0.5,1,1,6,5
"849","4",1,1,0,"eada855",0,25,"판매/영업 서비스직","경기",2,2,6,0,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,-0.5,0.5,0.5,1,0.5,6,4
"850","4",1,1,0,"d165c21",1,31,"사무/기술직","경기",5,5,2,0,1,2,-0.5,0,-1,-0.5,-0.5,0,0,-1,0,-0.5,0,1,1,-1,-1,-1,0,-0.5,-0.5,0.5,0.5,6,5
"851","4",1,1,0,"88c28a8",0,21,"사무/기술직","경기",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0,-1,0,0,0.5,1,1,-1,-1,-1,0.5,-0.5,0.5,0,0.5,2,10
"852","4",1,1,0,"9a342c2",1,22,"대학생","부산",2,2,1,1,0,4,-1,0.5,-1,-0.5,0,0.5,0.5,-0.5,0.5,0,0.5,1,1,-1,-1,-1,0.5,0.5,0.5,0.5,0.5,5,4
"853","4",1,1,0,"29da1b1",1,31,"무직","서울",3,3,NA,0,0,3,0.5,-1,0.5,0.5,-1,0.5,0.5,-0.5,0.5,0.5,0,-1,1,-1,-1,-0.5,0.5,0,0,0,0,6,1
"854","4",1,1,0,"bc93d19",1,24,"대학생","전남",2,2,1,1,0,4,-0.5,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,1,-1,-1,-0.5,0,-0.5,0,0.5,0,5,5
"855","4",1,1,0,"888973c",1,22,"판매/영업 서비스직","서울",2,2,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0.5,0,0,0,0,0,4,7
"856","4",1,1,0,"e559b07",0,45,"전업주부","울산",4,4,2,0,1,4,-1,0.5,-1,-1,0,1,0.5,-0.5,0.5,0.5,1,-1,-1,1,-1,-1,0.5,1,1,0.5,0.5,4,9
"857","4",1,1,0,"f8ce3e4",0,37,"사무/기술직","서울",3,3,NA,0,0,5,-1,0.5,-1,-1,-0.5,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,4,5
"858","4",1,1,0,"e6a3089",1,51,"자영업","부산",4,4,2,0,1,5,-1,1,-1,-1,0.5,1,1,0.5,1,1,1,-1,-1,-1,1,-1,0.5,0,0,1,1,6,5
"859","4",1,1,0,"6267514",1,27,"사무/기술직","인천",5,5,2,0,1,3,-0.5,0.5,-0.5,-0.5,0,0,0,-1,-0.5,-1,-0.5,-1,-1,1,-1,-0.5,0.5,-0.5,0.5,-0.5,-0.5,6,10
"860","4",1,1,0,"8eddd5c",1,37,"사무/기술직","서울",4,4,NA,0,0,4,0.5,0,0.5,0.5,0,-0.5,-0.5,-1,0,-0.5,-0.5,-1,-1,1,-1,-0.5,0.5,0.5,-0.5,0,0,8,4
"861","4",1,1,0,"a9ed9fd",0,24,"대학생","서울",2,2,1,1,0,4,-1,1,-1,-1,0.5,0.5,0,-0.5,0,0.5,0,-1,-1,-1,1,-1,0.5,-0.5,0.5,1,1,6,4
"862","4",1,1,0,"29fb966",1,50,"기타","경기",NA,3,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,6,4
"863","4",1,1,0,"f76ffd6",1,25,"대학생","인천",4,4,2,0,1,1,1,-1,1,1,-1,-1,-1,-1,-0.5,-1,-1,-1,-1,-1,1,-0.5,-0.5,0,0,-0.5,0,5,10
